"King's Indian Defense, Fianchetto Variation, Panno Variation, Donner Line","E63","1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.Nf3 d6 5.g3 O-O 6.Bg2 Nc6 7.O-O a6 8.d5 Na5 9.Nd2 c5 10.Qc2 Rb8 11.b3 b5 12.Bb2 bxc4 13.bxc4 Bh6"
"Russian Game, Cochrane Gambit, Center Variation","C42","1.e4 e5 2.Nf3 Nf6 3.Nxe5 d6 4.Nxf7 Kxf7 5.d4"
"Italian Game, Scotch Gambit, Walbrodt-Baird Gambit","C55","1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.d4 exd4 5.O-O Bc5 6.c3"
"Hungarian Opening, Catalan Formation","A00","1.g3 d5 2.Bg2 e6"
"Spanish Game, Open Variations, Riga Variation","C80","1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Nxe4 6.d4 exd4"
"Queen's Gambit Declined, Orthodox Defense, Alekhine Variation","D67","1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 Nbd7 7.Rc1 c6 8.Bd3 dxc4 9.Bxc4 Nd5 10.Bxe7 Qxe7 11.Ne4"
"French Defense, Alapin Gambit","C00","1.e4 e6 2.d4 d5 3.Be3"
"English Opening, Anglo-Indian Defense, Zviagintsev-Krasenkov Attack","A18","1.c4 Nf6 2.Nc3 e6 3.Nf3 Bb4 4.g4"
"Queen's Indian Defense, Kasparov-Petrosian Variation","E17","1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.Nc3 Bb7 5.a3"
"Queen's Gambit Declined, Orthodox Defense, Main Line","D67","1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 Nbd7 7.Rc1 c6 8.Bd3 dxc4 9.Bxc4 Nd5 10.Bxe7 Qxe7 11.O-O"
"French Defense, Classical Variation, Alapin Variation","C14","1.e4 e6 2.d4 d5 3.Nc3 Nf6 4.Bg5 Be7 5.e5 Nfd7 6.Bxe7 Qxe7 7.Nb5"
"Semi-Slav Defense, Semi-Meran Variation","D47","1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Nf3 c6 5.e3 Nbd7 6.Bd3 dxc4 7.Bxc4"
"Vienna Game, Vienna Gambit, Steinitz Gambit, Knight Variation","C25","1.e4 e5 2.Nc3 Nc6 3.f4 exf4 4.Nf3"
"French Defense, Advance Variation, Nimzowitsch Gambit","C02","1.e4 e6 2.d4 d5 3.e5 c5 4.Qg4 cxd4 5.Nf3"
"Dutch Defense, Classical Variation, Blackburne Attack","A91","1.d4 f5 2.c4 Nf6 3.g3 e6 4.Bg2 Be7 5.Nh3"
"Queen's Gambit Accepted, Classical Defense, Russian Gambit","D27","1.d4 d5 2.c4 dxc4 3.Nf3 Nf6 4.e3 e6 5.Bxc4 c5 6.O-O a6 7.e4"
"Sicilian Defense, Marshall Counterattack","B40","1.e4 c5 2.Nf3 e6 3.d4 d5"
"French Defense, Classical Variation, Tartakower Variation","C13","1.e4 e6 2.d4 d5 3.Nc3 Nf6 4.Bg5 Be7 5.e5 Ne4"
"Dutch Defense, Blackmar's Second Gambit","A80","1.d4 f5 2.e4 fxe4 3.Nc3 Nf6 4.f3"
"Sicilian Defense, Smith-Morra Gambit, Accepted, Fianchetto Defense","B21","1.e4 c5 2.d4 cxd4 3.c3 dxc3 4.Nxc3 Nc6 5.Nf3 g6"
"Nimzo-Indian Defense, Saemisch Variation, O'Kelly Variation","E26","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.a3 Bxc3+ 5.bxc3 c5 6.e3 b6"
"Gruenfeld Defense, Zaitsev Gambit","D80","1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.h4"
"Alekhine Defense, Modern Variation, Keres Variation","B04","1.e4 Nf6 2.e5 Nd5 3.d4 d6 4.Nf3 g6 5.Bc4 Nb6 6.Bb3 Bg7 7.a4"
"English Opening, King's English Variation, Nimzowitsch-Flohr Variation","A20","1.c4 e5 2.Nf3 e4"
"Sicilian Defense, Closed Variation, Botvinnik Defense I, Edge Variation","B25","1.e4 c5 2.Nc3 Nc6 3.g3 g6 4.Bg2 Bg7 5.d3 d6 6.f4 e5 7.Nh3 Nge7"
"King's Indian Defense, Orthodox Variation, Korchnoi Attack","E97","1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.Nf3 O-O 6.Be2 e5 7.O-O Nc6 8.d5 Ne7 9.Bd2"
"Sicilian Defense, Scheveningen Variation, Classical Variation, Paulsen Variation","B85","1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e6 6.Be2 a6 7.O-O Qc7 8.f4 Nc6 9.Kh1 Be7 10.a4"
"Queen's Gambit Declined, Orthodox Defense, Classical Variation","D68","1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 Nbd7 7.Rc1 c6 8.Bd3 dxc4 9.Bxc4 Nd5 10.Bxe7 Qxe7 11.O-O Nxc3 12.Rxc3 e5"
"Sicilian Defense, O'Kelly Variation, Quiet System","B28","1.e4 c5 2.Nf3 a6 3.d3"
"King's Indian Defense, Four Pawns Attack, General","E77","1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.f4 O-O 6.Be2"
"Hungarian Opening, Reversed Modern Defense","A00","1.g3 d5 2.Bg2 c5"
"Queen Pawn Game, Hübsch Gambit","D00","1.d4 Nf6 2.Nc3 d5 3.e4 Nxe4"
"French Defense, Winawer Variation, Maroczy-Wallis Variation","C18","1.e4 e6 2.d4 d5 3.Nc3 Bb4 4.e5 c5 5.a3 cxd4 6.axb4 dxc3"
"Queen's Gambit Declined, Neo-Orthodox Variation","D54","1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Rc1"
"Zukertort Opening, Tennison Gambit","A06","1.Nf3 d5 2.e4"
"Modern Defense, Improved Maroczy","B06","1.e4 g6 2.d4 Bg7 3.Nf3 c5 4.c4 Qb6"
"Scandinavian Defense, Anderssen Counterattack","B01","1.e4 d5 2.exd5 Qxd5 3.Nc3 Qa5 4.d4 e5"
"Italian Game, Two Knights Defense, Traxler Counterattack, Bishop sac line","C57","1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.Ng5 Bc5 5.Bxf7+"
"King's Indian Defense, Orthodox Variation","E92","1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.Nf3 O-O 6.Be2 e5"
"Sicilian Defense, Paulsen Variation, American Attack","B45","1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 Nc6 5.Nc3 Nf6 6.Ndb5 Bb4 7.Nd6+"
"Vienna Game, Stanley Variation, Monster Declined","C27","1.e4 e5 2.Nc3 Nf6 3.Bc4 Nxe4 4.Qh5 Nd6 5.Bb3 Be7"
"King's Indian Defense, Averbakh Variation, Benoni Defense, Exchange Variation","E74","1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.Be2 O-O 6.Bg5 c5 7.dxc5"
"Sicilian Defense, Nyezhmetdinov-Rossolimo Attack, Fianchetto Variation, Lutikov Gambit","B31","1.e4 c5 2.Nf3 Nc6 3.Bb5 g6 4.O-O Bg7 5.c3 Nf6 6.d4"
"Sicilian Defense, Wing Gambit, Abrahams Variation","B20","1.e4 c5 2.b4 cxb4 3.Bb2"
"King's Indian Defense, Pomar System","E72","1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.g3 O-O 6.Bg2 e5 7.Nge2"
"Four Knights Game, Ranken Variation","C48","1.e4 e5 2.Nf3 Nc6 3.Nc3 Nf6 4.Bb5 a6 5.Bxc6"
"Sicilian Defense, Gaw-Paw Variation","B40","1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Qb6"
"French Defense, Classical Variation, Normal Variation","C13","1.e4 e6 2.d4 d5 3.Nc3 Nf6 4.Bg5 Be7"
"Russian Game, Classical Attack, Chigorin Variation, Browne Attack","C42","1.e4 e5 2.Nf3 Nf6 3.Nxe5 d6 4.Nf3 Nxe4 5.d4 d5 6.Bd3 Be7 7.O-O Nc6 8.c4 Nb4 9.cxd5"
"Sicilian Defense, Closed Sicilian, Anti-Sveshnikov Variation, Kharlov-Kramnik Line","B30","1.e4 c5 2.Nc3 Nc6 3.Nf3 e5 4.Bc4 d6 5.d3 Be7 6.Nd2 Bg5"
"King's Gambit, Accepted, MacLeod Defense","C34","1.e4 e5 2.f4 exf4 3.Nf3 Nc6"
"Queen's Gambit Declined, Orthodox Defense, Fianchetto Variation","D66","1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 Nbd7 7.Rc1 c6 8.Bd3 dxc4 9.Bxc4 b5"
"French Defense, Steinitz Attack","C00","1.e4 e6 2.e5"
"Tarrasch Defense, Classical Variation, Spassky Variation","D34","1.d4 d5 2.c4 e6 3.Nc3 c5 4.cxd5 exd5 5.Nf3 Nc6 6.g3 Nf6 7.Bg2 Be7 8.O-O O-O 9.Bg5 cxd4 10.Nxd4 h6 11.Be3 Bg4"
"King's Gambit, Accepted, Becker Defense","C34","1.e4 e5 2.f4 exf4 3.Nf3 h6"
"Bishop's Opening, Ponziani Gambit","C24","1.e4 e5 2.Bc4 Nf6 3.d4"
"Italian Game, Classical Variation, Center Holding Variation","C53","1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.c3 Qe7 5.d4 Bb6"
"Sicilian Defense, Nyezhmetdinov-Rossolimo Attack, Gurgenidze Variation","B31","1.e4 c5 2.Nf3 Nc6 3.Bb5 g6 4.O-O Bg7 5.Re1 e5 6.b4"
"Philidor Defense, Nimzowitsch Variation, Rellstab Variation","C41","1.e4 e5 2.Nf3 d6 3.d4 Nf6 4.dxe5 Nxe4 5.Qd5"
"Blackmar-Diemer Gambit, Euwe Defense","D00","1.d4 d5 2.e4 dxe4 3.Nc3 Nf6 4.f3 exf3 5.Nxf3 e6"
"Philidor Defense, Hanham Variation, Steiner Variation","C41","1.e4 e5 2.Nf3 d6 3.d4 Nd7 4.Bc4 c6 5.O-O Be7 6.dxe5"
"Barnes Opening, General","A00","1.f3"
"Old Indian Defense, Janowski Variation, Fianchetto Variation","A53","1.d4 Nf6 2.c4 d6 3.Nc3 Bf5 4.g3"
"English Opening, King's English Variation, Four Knights Variation, Quiet Line","A28","1.c4 e5 2.Nc3 Nc6 3.Nf3 Nf6 4.e3 Bb4 5.Qc2 O-O 6.Nd5 Re8 7.Qf5"
"Italian Game, Scotch Gambit, Max Lange Attack, Long Variation","C55","1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.d4 exd4 5.O-O Bc5 6.e5 d5 7.exf6 dxc4 8.Re1+ Be6 9.Ng5 Qd5 10.Nc3 Qf5 11.Nce4"
"St. George Defense, New St. George, Traditional Line","B00","1.e4 a6 2.d4 e6 3.Nf3 b5 4.Bd3 c5 5.c3 Bb7 6.O-O Nf6"
"Sicilian Defense, Alapin Variation, Sherzer Variation","B22","1.e4 c5 2.c3 Nf6 3.e5 Nd5 4.d4 e6 5.Nf3 Nc6"
"French Defense, Rubinstein Variation, Maric Variation","C10","1.e4 e6 2.d4 d5 3.Nc3 dxe4 4.Nxe4 Qd5"
"Benko Gambit, Declined, Pseudo-Saemisch","A57","1.d4 Nf6 2.c4 c5 3.d5 b5 4.f3"
"Queen Pawn Opening, Veresov Attack, Irish Gambit","D00","1.d4 d5 2.Nc3 c5"
"Englund Gambit, Declined, Reversed French","A40","1.d4 e5 2.e3"
"Neo-Gruenfeld Defense, Delayed Exchange Variation","D75","1.d4 Nf6 2.c4 g6 3.g3 d5 4.Bg2 Bg7 5.Nf3 O-O 6.cxd5 Nxd5 7.O-O c5 8.dxc5"
"King's Gambit, Accepted, Modern Defense","C36","1.e4 e5 2.f4 exf4 3.Nf3 d5"
"Semi-Slav Defense, Noteboom Variation, Anti-Noteboom Gambit","D31","1.d4 d5 2.Nf3 c6 3.c4 e6 4.Nc3 dxc4 5.g3"
"Spanish Game, Marshall Attack, Original Marshall Attack","C89","1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Be7 6.Re1 b5 7.Bb3 O-O 8.c3 d5 9.exd5 Nxd5 10.Nxe5 Nxe5 11.Rxe5 Nf6"
"Spanish Game, Closed Variations, General","C92","1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Be7 6.Re1 b5 7.Bb3 O-O 8.c3 d6 9.h3"
"Scandinavian Defense, Main Lines, Leonhardt Gambit","B01","1.e4 d5 2.exd5 Qxd5 3.Nc3 Qa5 4.b4"
"Vienna Game, Stanley Variation, Three Knights Variation","C28","1.e4 e5 2.Nc3 Nf6 3.Bc4 Nc6"
"Four Knights Game, Scotch Variation, Krause Gambit, Leonhardt Defense","C47","1.e4 e5 2.Nf3 Nc6 3.Nc3 Nf6 4.d4 Bb4 5.Nxe5 Qe7"
"French Defense, Classical Variation, General Variation","C14","1.e4 e6 2.d4 d5 3.Nc3 Nf6 4.Bg5 Be7 5.e5 Nfd7 6.Bxe7 Qxe7"
"English Opening, Adorjan Defense","A10","1.c4 g6 2.e4 e5"
"Modern Defense, Averbakh Variation, Pseudo-Saemisch","A42","1.d4 g6 2.c4 Bg7 3.e4 d6 4.Be3 Nf6 5.f3"
"Dutch Defense, Korchnoi Attack","A80","1.d4 f5 2.h3"
"Four Knights Game, Spanish Variation, Symmetrical Variation","C49","1.e4 e5 2.Nf3 Nc6 3.Nc3 Nf6 4.Bb5 Bb4 5.O-O O-O 6.d3 d6 7.Bg5 Ne7"
"King's Indian Defense, Orthodox Variation, Classical System, Traditional Line","E99","1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.Nf3 O-O 6.Be2 e5 7.O-O Nc6 8.d5 Ne7 9.Ne1 Nd7 10.f3 f5"
"Italian Game, Evans Gambit, Stone-Ware Variation","C51","1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.b4 Bxb4 5.c3 Bd6"
"Amar Opening, General","A00","1.Nh3"
"Benoni Defense, Mikenas Variation","A66","1.d4 Nf6 2.c4 c5 3.d5 e6 4.Nc3 exd5 5.cxd5 d6 6.e4 g6 7.f4 Bg7 8.e5"
"Spanish Game, Open Variations, Italian Variation","C82","1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Nxe4 6.d4 b5 7.Bb3 d5 8.dxe5 Be6 9.c3 Bc5"
"Italian Game, Evans Gambit, MacDonnell Defense","C51","1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.b4 Bxb4 5.c3 Bc5"
"King's Gambit, Accepted, Cunningham Defense, McCormick Defense","C35","1.e4 e5 2.f4 exf4 3.Nf3 Be7 4.Bc4 Nf6"
"Dutch Defense, Classical Variation","A92","1.d4 f5 2.c4 Nf6 3.g3 e6 4.Bg2 Be7 5.Nf3 O-O"
"Benoni Defense, Classical Variation, Czerniak Defense","A76","1.d4 Nf6 2.c4 c5 3.d5 e6 4.Nc3 exd5 5.cxd5 d6 6.e4 g6 7.Nf3 Bg7 8.Be2 O-O 9.O-O Re8"
"Zukertort Opening, St. George Defense","A04","1.Nf3 a6"
"Sicilian Defense, O'Kelly Variation","B28","1.e4 c5 2.Nf3 a6"
"Queen's Gambit Declined, Pseudo-Tarrasch Variation","D50","1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 c5 5.cxd5"
"Caro-Kann Defense, Hillbilly Attack","B00","1.e4 c6 2.Bc4"
"Pirc Defense, Chinese Variation","B07","1.e4 d6 2.d4 Nf6 3.Nc3 g6 4.Be2 Bg7 5.g4"
"King's Indian Defense, Saemisch Variation, Byrne Defense","E81","1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.f3 O-O 6.Be3 c6 7.Bd3 a6"
"Caro-Kann Defense, Panov Attack, Modern Defense, Czerniak Line","B13","1.e4 c6 2.d4 d5 3.exd5 cxd5 4.c4 Nf6 5.Nc3 Nc6 6.Bg5 Qa5"
"King's Indian Defense, Four Pawns Attack, Exchange Variation","E79","1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.f4 O-O 6.Be2 c5 7.Nf3 cxd4 8.Nxd4 Nc6 9.Be3"
"Sicilian Defense, Najdorf Variation, Goteborg (Argentine)","B98","1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.Bg5 e6 7.f4 Be7 8.Qf3 h6 9.Bh4 g5"
"Queen's Gambit Refused, Chigorin Defense, Janowski Variation","D07","1.d4 d5 2.c4 Nc6 3.Nc3 dxc4 4.Nf3"
"Spanish Game, Alapin Defense","C60","1.e4 e5 2.Nf3 Nc6 3.Bb5 Bb4"
"Sicilian Defense, Najdorf Variation, Polugayevsky  Variation, Simagin Line","B96","1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.Bg5 e6 7.f4 b5 8.e5 dxe5 9.fxe5 Qc7 10.Qe2"
"French Defense, Advance Variation, Extended Bishop Swap","C02","1.e4 e6 2.d4 d5 3.e5 Bd7"
"Gruenfeld Defense, Brinckmann Attack, Grünfeld Gambit","D83","1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.Bf4 Bg7 5.e3 O-O"
"Spanish Game, Berlin Defense, Nyholm Attack","C65","1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.d4 exd4 5.O-O"
"Scotch Game, Meitner Variation","C45","1.e4 e5 2.Nf3 Nc6 3.d4 exd4 4.Nxd4 Bc5 5.Be3 Qf6 6.c3 Nge7 7.Nc2"
"French Defense, Advance Variation, Ruisdonk Gambit","C02","1.e4 e6 2.d4 d5 3.e5 c5 4.Nf3 cxd4 5.Bd3"
"Spanish Game, Berlin Defense, Closed Wolf Variation","C66","1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.O-O d6 5.d4 Bd7 6.Nc3 exd4"
"Indian Game, Anti-Grünfeld, Advance Variation","E60","1.d4 Nf6 2.c4 g6 3.d5"
"Queen's Gambit Accepted, Winawer Defense","D25","1.d4 d5 2.c4 dxc4 3.Nf3 Nf6 4.e3 Be6"
"English Opening, Anglo-Scandinavian Defense, General","A10","1.c4 d5"
"Pterodactyl Defense, Eastern, Pteronodon","B06","1.e4 g6 2.d4 Bg7 3.Nc3 c5 4.dxc5 Bxc3+ 5.bxc3 Qa5"
"Blackmar-Diemer Gambit, Vienna Variation","D00","1.d4 d5 2.e4 dxe4 3.Nc3 Nf6 4.f3 Bf5"
"King's Indian Defense, Saemisch Variation, Closed Variation, Main Line","E89","1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.f3 O-O 6.Be3 e5 7.d5 c6 8.Nge2 cxd5"
"Dutch Defense, Staunton Gambit, Accepted","A82","1.d4 f5 2.e4 fxe4"
"Alekhine Defense, Modern Variation, Panov Variation","B05","1.e4 Nf6 2.e5 Nd5 3.d4 d6 4.Nf3 Bg4 5.h3"
"King's Indian Defense, Orthodox Variation, Classical System, Kozul Gambit","E99","1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.Nf3 O-O 6.Be2 e5 7.O-O Nc6 8.d5 Ne7 9.Ne1 Nd7 10.Be3 f5 11.f3 f4 12.Bf2 g5 13.Rc1 Ng6 14.c5"
"Queen's Indian Defense, Fianchetto Variation, Check Variation","E15","1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Ba6 5.b3 Bb4+"
"Sicilian Defense, Nyezhmetdinov-Rossolimo Attack, Fianchetto Variation, Totsky Attack","B31","1.e4 c5 2.Nf3 Nc6 3.Bb5 g6 4.O-O Bg7 5.c3 Nf6 6.Qa4"
"Italian Game, Evans Gambit, Mieses Defense","C52","1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.b4 Bxb4 5.c3 Ba5 6.d4 exd4 7.O-O Nge7"
"Sicilian Defense, Paulsen Variation, Bastrikov Variation, Ponomariov Gambit","B48","1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 Nc6 5.Nc3 Qc7 6.Ndb5 Qb8 7.Be3 a6 8.Bb6"
"Benoni Defense, Classical Variation, Full line","A74","1.d4 Nf6 2.c4 c5 3.d5 e6 4.Nc3 exd5 5.cxd5 d6 6.e4 g6 7.Nf3 Bg7 8.Be2 O-O 9.O-O a6 10.a4"
"Elephant Gambit, Maroczy Gambit","C40","1.e4 e5 2.Nf3 d5 3.exd5 Bd6"
"English Opening, Anglo-Indian Defense, Flohr-Mikenas-Carls Variation","A18","1.c4 Nf6 2.Nc3 e6 3.e4 Nc6"
"Vienna Game, Vienna Gambit, Bardeleben Variation","C29","1.e4 e5 2.Nc3 Nf6 3.f4 d5 4.fxe5 Nxe4 5.Qf3 f5"
"Caro-Kann Defense, Von Hennig Gambit","B15","1.e4 c6 2.d4 d5 3.Nc3 dxe4 4.Bc4"
"Russian Game, Classical Attack, Berger Variation","C42","1.e4 e5 2.Nf3 Nf6 3.Nxe5 d6 4.Nf3 Nxe4 5.d4 d5 6.Bd3 Be7 7.O-O Nc6 8.Re1 Bg4 9.c3 f5 10.Nbd2"
"Four Knights Game, Janowski Variation","C49","1.e4 e5 2.Nf3 Nc6 3.Nc3 Nf6 4.Bb5 Bb4 5.O-O O-O 6.d3 Bxc3 7.bxc3 d6 8.Re1"
"Blumenfeld Countergambit, Spielmann Variation","E10","1.d4 Nf6 2.c4 e6 3.Nf3 c5 4.d5 b5 5.Bg5 exd5 6.cxd5 h6"
"Nimzo-Indian Defense, Normal Variation, Gligoric System","E53","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.e3 O-O 5.Nf3 d5 6.Bd3 c5 7.O-O Nbd7"
"Spanish Game, Schleimann Defense, Jaenisch Gambit Accepted","C60","1.e4 e5 2.Nf3 Nc6 3.Bb5 f5 4.exf5"
"Spanish Game, Schliemann Defense, Möhring Variation","C63","1.e4 e5 2.Nf3 Nc6 3.Bb5 f5 4.Nc3 fxe4 5.Nxe4 d5 6.Nxe5 dxe4 7.Nxc6 Qd5"
"Nimzo-Indian Defense, Normal Variation, Gligoric System, Keres Variation","E53","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.e3 O-O 5.Nf3 d5 6.Bd3 c5 7.O-O b6"
"Russian Game, Damiano Variation","C42","1.e4 e5 2.Nf3 Nf6 3.Nxe5 Nxe4"
"Italian Game, Scotch Gambit, Nakhmanson Gambit","C56","1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.d4 exd4 5.O-O Nxe4 6.Nc3"
"Italian Game, Classical Variation, Greco Gambit, Mason Gambit","C54","1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.c3 Nf6 5.d4 exd4 6.O-O"
"King's Gambit, Accepted, Bishop's Gambit, Bogoljubow Variation","C33","1.e4 e5 2.f4 exf4 3.Bc4 Nf6 4.Nc3"
"King's Gambit, Falkbeer Countergambit, Staunton Line","C31","1.e4 e5 2.f4 d5 3.exd5 e4"
"Spanish Game, Open Variations, Motzko Attack II","C82","1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Nxe4 6.d4 b5 7.Bb3 d5 8.dxe5 Be6 9.c3 Bc5 10.Qd3"
"Four Knights Game, Spanish Variation, Classical Variation, Marshall Gambit","C48","1.e4 e5 2.Nf3 Nc6 3.Nc3 Nf6 4.Bb5 Bc5 5.Nxe5 Nd4 6.Ba4 O-O"
"Queen's Gambit Declined, Orthodox Defense, Classical Variation","D69","1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 Nbd7 7.Rc1 c6 8.Bd3 dxc4 9.Bxc4 Nd5 10.Bxe7 Qxe7 11.O-O Nxc3 12.Rxc3 e5 13.dxe5 Nxe5 14.Nxe5"
"French Defense, Winawer Variation, Exchange Variation, Canal Attack","C01","1.e4 e6 2.d4 d5 3.Nc3 Bb4 4.exd5 exd5 5.Bd3 Ne7 6.Qh5"
"Sicilian Defense, Misc. Defenses","B27","1.e4 c5 2.Nf3"
"Spanish Game, Closed Variations, Chigorin Defense","C98","1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Be7 6.Re1 b5 7.Bb3 O-O 8.c3 d6 9.h3 Na5 10.Bc2 c5 11.d4 Qc7 12.Nbd2 Nc6 13.dxc5"
"Sicilian Defense, Scheveningen Variation, Delayed Keres Attack, Perenyi Gambit","B81","1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e6 6.Be3 a6 7.g4 e5 8.Nf5 g6 9.g5"
"Queen's Gambit Accepted, Accelerated Mannheim Variation","D20","1.d4 d5 2.c4 dxc4 3.Qa4+"
"Ponziani Opening, Caro Gambit","C44","1.e4 e5 2.Nf3 Nc6 3.c3 d5 4.Qa4 Bd7"
"Grob Opening, Grob Gambit","A00","1.g4 d5 2.Bg2"
"King's Indian Defense, Fianchetto Variation, Panno Variation, Korchnoi Line","E63","1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.Nf3 d6 5.g3 O-O 6.Bg2 Nc6 7.O-O a6 8.h3 Rb8 9.Be3 b5 10.Nd2"
"Latvian Gambit, General","C40","1.e4 e5 2.Nf3 f5"
"English Opening, Anglo-Indian Defense, Queens Indian Variation","A17","1.c4 Nf6 2.Nc3 e6 3.Nf3 b6 4.e4 Bb7 5.Bd3"
"Scandinavian Defense, Kiel Variation","B01","1.e4 d5 2.exd5 Nf6 3.d4 Nxd5 4.c4 Nb4"
"Sicilian Defense, Dragon Variation, Levenfish Variation, Main Line","B71","1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6 6.f4 Nbd7"
"Sicilian Defense, Dragon Variation, Classical Variation, Alekhine Line","B74","1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6 6.Be2 Bg7 7.Be3 Nc6 8.O-O O-O 9.Nb3 a5"
"Zukertort Opening, Reversed Mexican Defense","A06","1.Nf3 d5 2.Nc3"
"Scotch Game, Classical Variation, Blackburne Attack","C45","1.e4 e5 2.Nf3 Nc6 3.d4 exd4 4.Nxd4 Bc5 5.Be3 Qf6 6.c3 Nge7 7.Qd2"
"Spanish Game, Open Variations, Berlin Variation","C82","1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Nxe4 6.d4 b5 7.Bb3 d5 8.dxe5 Be6 9.c3 Nc5"
"King's Gambit, Falkbeer Countergambit, Charousek Gambit","C31","1.e4 e5 2.f4 d5 3.exd5 e4 4.d3"
"Polish Opening, German Defense","A00","1.b4 d5 2.Bb2 Qd6"
"French Defense, Classical Variation, Pollock Variation","C14","1.e4 e6 2.d4 d5 3.Nc3 Nf6 4.Bg5 Be7 5.e5 Nfd7 6.Bxe7 Qxe7 7.Qg4"
"French Defense, Alekhine-Chatard Attack, Spielmann Variation","C13","1.e4 e6 2.d4 d5 3.Nc3 Nf6 4.Bg5 Be7 5.e5 Nfd7 6.h4 O-O"
"Zukertort Opening, Wade Defense, Chigorin Plan","A41","1.Nf3 d6 2.d4 Bg4 3.c4 Nd7 4.Qb3 Rb8"
"Pterodactyl Defense, Eastern, Rhamporhynchus","B06","1.e4 g6 2.d4 Bg7 3.Nc3 c5 4.dxc5"
